,open,high,low,close,volume,time
769,321.6600,321.6600,321.1812,321.2300,120480,2020-02-06 09:39:00
770,321.5700,321.5700,321.4800,321.4800,111445,2020-02-06 09:38:00
771,321.5501,321.8329,321.5501,321.7000,135147,2020-02-06 09:37:00
772,321.6700,321.6700,321.4751,321.5501,127072,2020-02-06 09:36:00
773,321.8300,321.8300,321.7000,321.7000,143174,2020-02-06 09:35:00
774,322.0619,322.0619,321.9700,321.9700,139269,2020-02-06 09:34:00
775,322.6500,323.0000,321.9300,322.0100,156528,2020-02-06 09:33:00
776,322.6604,323.2242,322.6236,322.6604,119544,2020-02-06 09:32:00
777,322.6100,322.6100,322.6100,322.6100,877115,2020-02-06 09:31:00
778,321.3700,321.6000,321.2100,321.5800,283926,2020-02-05 16:00:00
779,321.3800,321.4000,321.2500,321.3862,157142,2020-02-05 15:59:00
780,321.1300,321.4500,321.1200,321.3700,161245,2020-02-05 15:58:00
781,321.1900,321.2750,321.0300,321.1000,135548,2020-02-05 15:57:00
782,321.2600,321.2800,320.9300,321.1700,149796,2020-02-05 15:56:00
783,320.6400,321.2700,320.5400,321.2600,324562,2020-02-05 15:55:00
784,320.6250,320.7400,320.5300,320.6450,108091,2020-02-05 15:54:00
785,320.7900,320.8600,320.6200,320.6250,118900,2020-02-05 15:53:00
786,320.7300,320.9500,320.6300,320.7900,145993,2020-02-05 15:52:00
787,321.2500,321.2700,320.7100,320.7400,175460,2020-02-05 15:51:00
788,321.5400,321.6200,321.2100,321.2600,96771,2020-02-05 15:50:00
789,321.5400,321.6100,321.4800,321.5300,60700,2020-02-05 15:49:00
790,321.7400,321.7500,321.5100,321.5500,60251,2020-02-05 15:48:00
791,321.4665,321.8500,321.4665,321.7800,91860,2020-02-05 15:47:00
792,321.7552,321.8100,321.2600,321.4800,129364,2020-02-05 15:46:00
793,321.8300,321.8800,321.6600,321.7700,91148,2020-02-05 15:45:00
794,321.8800,321.9800,321.8200,321.8400,59326,2020-02-05 15:44:00
795,321.8900,321.9500,321.7900,321.8600,68523,2020-02-05 15:43:00
796,321.9468,321.9800,321.7900,321.9200,76780,2020-02-05 15:42:00
797,321.9000,321.9700,321.8100,321.9500,41138,2020-02-05 15:41:00
798,321.8000,321.9600,321.7800,321.9100,48906,2020-02-05 15:40:00
799,321.8600,321.9700,321.8015,321.8027,54668,2020-02-05 15:39:00
800,321.9050,321.9050,321.7750,321.8500,45139,2020-02-05 15:38:00
801,321.8900,321.9300,321.7700,321.9000,53953,2020-02-05 15:37:00
802,321.9300,321.9450,321.7300,321.8800,44585,2020-02-05 15:36:00
803,321.9700,321.9800,321.8200,321.9300,32515,2020-02-05 15:35:00
804,322.0800,322.0900,321.8600,321.9600,56334,2020-02-05 15:34:00
805,322.1400,322.1600,322.0098,322.0500,66767,2020-02-05 15:33:00
806,322.0500,322.2500,322.0405,322.1400,41365,2020-02-05 15:32:00
807,322.1800,322.2000,321.9500,322.0600,61723,2020-02-05 15:31:00
808,322.1200,322.2000,322.0900,322.1800,45887,2020-02-05 15:30:00
809,322.1000,322.1900,322.0400,322.1108,54885,2020-02-05 15:29:00
810,321.9750,322.1300,321.9300,322.1150,70763,2020-02-05 15:28:00
811,322.1100,322.1300,321.8400,321.9900,116981,2020-02-05 15:27:00
812,322.3700,322.3900,322.1100,322.1120,69342,2020-02-05 15:26:00
813,322.3700,322.4498,322.2800,322.3609,44936,2020-02-05 15:25:00
814,322.3400,322.4500,322.2800,322.3842,38509,2020-02-05 15:24:00
815,322.3600,322.5000,322.1800,322.3212,80260,2020-02-05 15:23:00
816,322.2900,322.3650,322.1600,322.3450,41540,2020-02-05 15:22:00
817,322.2500,322.3150,322.2401,322.2900,33787,2020-02-05 15:21:00
818,322.2000,322.3400,322.1800,322.2312,74363,2020-02-05 15:20:00
819,322.2500,322.2700,322.0800,322.1800,47187,2020-02-05 15:19:00
820,322.1000,322.2500,321.9800,322.2500,56446,2020-02-05 15:18:00
821,321.9900,322.1800,321.9900,322.1000,104961,2020-02-05 15:17:00
822,321.9100,322.0400,321.8476,322.0000,79761,2020-02-05 15:16:00
823,321.9000,321.9100,321.8100,321.9000,39613,2020-02-05 15:15:00
824,321.8900,321.9200,321.8200,321.9000,32476,2020-02-05 15:14:00
825,321.8800,321.9300,321.8600,321.9000,30828,2020-02-05 15:13:00
826,321.8501,321.9100,321.8000,321.8700,27987,2020-02-05 15:12:00
827,321.8148,321.9600,321.8000,321.8550,51899,2020-02-05 15:11:00
828,321.8700,321.9400,321.7700,321.8300,43513,2020-02-05 15:10:00
829,321.7800,321.9800,321.7800,321.8600,42918,2020-02-05 15:09:00
830,321.8800,321.9000,321.7700,321.8000,42887,2020-02-05 15:08:00
831,321.8500,321.8900,321.7254,321.8827,68787,2020-02-05 15:07:00
832,321.6980,321.9000,321.6900,321.8400,72749,2020-02-05 15:06:00
833,321.5800,321.7100,321.5640,321.6900,44652,2020-02-05 15:05:00
834,321.6800,321.7100,321.5520,321.5900,33568,2020-02-05 15:04:00
835,321.6900,321.7167,321.5150,321.6800,61842,2020-02-05 15:03:00
836,321.5700,321.7300,321.5400,321.6900,138797,2020-02-05 15:02:00
837,321.2650,321.5899,321.2650,321.5750,59991,2020-02-05 15:01:00
838,321.3000,321.3800,321.2600,321.2700,42550,2020-02-05 15:00:00
839,321.2350,321.3510,321.2200,321.2900,35467,2020-02-05 14:59:00
840,321.3200,321.3798,321.2100,321.2500,45961,2020-02-05 14:58:00
841,321.1800,321.3530,321.1550,321.3250,59070,2020-02-05 14:57:00
842,321.4900,321.5200,321.1700,321.1700,80767,2020-02-05 14:56:00
843,321.3100,321.5000,321.3000,321.4925,61661,2020-02-05 14:55:00
844,321.1499,321.3000,321.1100,321.3000,44081,2020-02-05 14:54:00
845,321.2746,321.2954,321.0900,321.1275,67153,2020-02-05 14:53:00
846,321.1199,321.3800,321.0700,321.2600,72530,2020-02-05 14:52:00
847,320.9600,321.1600,320.9500,321.0900,91681,2020-02-05 14:51:00
848,320.8250,320.9600,320.8200,320.9600,35047,2020-02-05 14:50:00
849,320.8100,320.9400,320.7900,320.8300,37477,2020-02-05 14:49:00
850,320.7870,320.8300,320.7600,320.7900,21730,2020-02-05 14:48:00
851,320.7900,320.8000,320.7250,320.7900,27167,2020-02-05 14:47:00
852,320.8791,320.8791,320.7650,320.7864,18321,2020-02-05 14:46:00
853,320.7800,320.9300,320.7702,320.8800,23853,2020-02-05 14:45:00
854,320.9400,320.9700,320.7800,320.7800,28925,2020-02-05 14:44:00
855,320.8900,320.9600,320.8300,320.9400,25756,2020-02-05 14:43:00
856,320.9000,320.9700,320.8759,320.9100,26894,2020-02-05 14:42:00
857,320.8500,320.9400,320.8008,320.9000,30072,2020-02-05 14:41:00
858,320.8496,320.8700,320.7759,320.8400,24242,2020-02-05 14:40:00
859,320.7800,320.8500,320.7600,320.8488,17581,2020-02-05 14:39:00
860,320.6500,320.8300,320.6000,320.7900,29362,2020-02-05 14:38:00
861,320.8600,320.8800,320.6300,320.6600,41256,2020-02-05 14:37:00
862,320.8400,320.9400,320.7600,320.8700,40375,2020-02-05 14:36:00
863,320.7600,320.9100,320.7500,320.8450,27515,2020-02-05 14:35:00
864,320.6900,320.7650,320.6800,320.7650,24698,2020-02-05 14:34:00
865,320.6500,320.8500,320.6500,320.7050,20665,2020-02-05 14:33:00
866,320.6700,320.7600,320.6600,320.6600,22880,2020-02-05 14:32:00
867,320.7550,320.8400,320.6210,320.6600,32113,2020-02-05 14:31:00
868,320.8900,320.9450,320.7500,320.7550,30726,2020-02-05 14:30:00
869,320.8300,320.9399,320.8300,320.8900,27995,2020-02-05 14:29:00
870,320.7354,320.8300,320.6800,320.8200,18232,2020-02-05 14:28:00
871,320.8450,320.8899,320.6600,320.7200,37030,2020-02-05 14:27:00
872,320.9800,320.9839,320.8500,320.8500,38972,2020-02-05 14:26:00
873,320.8800,320.9900,320.8175,320.9774,32638,2020-02-05 14:25:00
874,320.8387,320.9300,320.8100,320.8800,28805,2020-02-05 14:24:00
875,321.0200,321.0200,320.8100,320.8400,27119,2020-02-05 14:23:00
876,320.9627,321.1300,320.9350,321.0300,44901,2020-02-05 14:22:00
877,320.8779,320.9800,320.8601,320.9700,41675,2020-02-05 14:21:00
878,321.0400,321.1300,320.8200,320.8800,61249,2020-02-05 14:20:00
879,320.8400,321.0798,320.8400,321.0524,40869,2020-02-05 14:19:00
880,320.6300,320.9100,320.6300,320.8482,44618,2020-02-05 14:18:00
881,320.3800,320.6400,320.3800,320.6200,30033,2020-02-05 14:17:00
882,320.2700,320.4500,320.2600,320.4000,22681,2020-02-05 14:16:00
883,320.3100,320.3400,320.2683,320.2854,15775,2020-02-05 14:15:00
884,320.3000,320.4429,320.2700,320.2900,20971,2020-02-05 14:14:00
885,320.2550,320.3831,320.2000,320.2999,22047,2020-02-05 14:13:00
886,320.2400,320.3000,320.1700,320.2600,31248,2020-02-05 14:12:00
887,320.1900,320.3099,320.1300,320.2550,26779,2020-02-05 14:11:00
888,320.1379,320.2605,320.0700,320.2350,30273,2020-02-05 14:10:00
889,320.2200,320.2400,320.0800,320.1476,39785,2020-02-05 14:09:00
890,320.2797,320.2800,320.1000,320.1834,28668,2020-02-05 14:08:00
891,320.4000,320.4000,320.1900,320.2600,22149,2020-02-05 14:07:00
892,320.2800,320.4100,320.2600,320.3100,23420,2020-02-05 14:06:00
893,320.2700,320.4200,320.2700,320.2900,25154,2020-02-05 14:05:00
894,320.3250,320.3900,320.2000,320.2700,20738,2020-02-05 14:04:00
895,320.3200,320.3700,320.2600,320.3200,16979,2020-02-05 14:03:00
896,320.4200,320.4731,320.2800,320.3100,21588,2020-02-05 14:02:00
897,320.6100,320.6600,320.4100,320.4500,25442,2020-02-05 14:01:00
898,320.6900,320.7200,320.5700,320.6100,18951,2020-02-05 14:00:00
899,320.8300,320.8400,320.6555,320.6800,41619,2020-02-05 13:59:00
900,320.6900,320.8900,320.6900,320.8300,31085,2020-02-05 13:58:00
901,320.6523,320.7000,320.5601,320.6900,17293,2020-02-05 13:57:00
902,320.6520,320.6900,320.5300,320.6598,24876,2020-02-05 13:56:00
903,320.8058,320.9100,320.6200,320.6789,37564,2020-02-05 13:55:00
904,320.7700,320.8400,320.7300,320.8099,14977,2020-02-05 13:54:00
905,320.7314,320.8050,320.7200,320.7900,17866,2020-02-05 13:53:00
906,320.7023,320.8599,320.7000,320.7374,37414,2020-02-05 13:52:00
907,320.5350,320.8300,320.5300,320.6800,53798,2020-02-05 13:51:00
908,320.4700,320.5600,320.4100,320.5300,19515,2020-02-05 13:50:00
909,320.5400,320.5400,320.4600,320.4640,15039,2020-02-05 13:49:00
910,320.6000,320.6307,320.5200,320.5500,19996,2020-02-05 13:48:00
911,320.5300,320.6300,320.4800,320.6000,18186,2020-02-05 13:47:00
912,320.5650,320.6650,320.4506,320.5300,32298,2020-02-05 13:46:00
913,320.3200,320.6000,320.3100,320.5600,34258,2020-02-05 13:45:00
914,320.3200,320.4000,320.2900,320.3300,13462,2020-02-05 13:44:00
915,320.3359,320.4100,320.2710,320.3300,21244,2020-02-05 13:43:00
916,320.1718,320.3400,320.0400,320.3101,49497,2020-02-05 13:42:00
917,320.1950,320.2350,320.1100,320.1700,21119,2020-02-05 13:41:00
918,320.2500,320.2500,320.0800,320.1700,32458,2020-02-05 13:40:00
919,320.2400,320.3048,320.2150,320.2522,22195,2020-02-05 13:39:00
920,320.3000,320.3000,320.1800,320.2400,16889,2020-02-05 13:38:00
921,320.3200,320.4500,320.2900,320.3050,17687,2020-02-05 13:37:00
922,320.3700,320.4050,320.2500,320.3150,25856,2020-02-05 13:36:00
923,320.4100,320.4400,320.3101,320.3800,29214,2020-02-05 13:35:00
924,320.4900,320.6400,320.4100,320.4300,39110,2020-02-05 13:34:00
925,320.3300,320.5800,320.2600,320.5208,52867,2020-02-05 13:33:00
926,320.1000,320.3699,320.1000,320.3247,44820,2020-02-05 13:32:00
927,320.2300,320.2800,320.1100,320.1200,28264,2020-02-05 13:31:00
928,320.2700,320.2700,320.1600,320.2500,26433,2020-02-05 13:30:00
929,320.4300,320.4931,320.2600,320.2800,21206,2020-02-05 13:29:00
930,320.3400,320.5600,320.1900,320.4200,49794,2020-02-05 13:28:00
931,320.4200,320.4300,320.3010,320.3400,17651,2020-02-05 13:27:00
932,320.4100,320.5000,320.2500,320.4100,33173,2020-02-05 13:26:00
933,320.2500,320.4500,320.2400,320.3950,41842,2020-02-05 13:25:00
934,320.1400,320.2797,320.1000,320.2797,31557,2020-02-05 13:24:00
935,320.3500,320.4100,320.1392,320.1522,21369,2020-02-05 13:23:00
936,320.2717,320.4050,320.2500,320.3900,37139,2020-02-05 13:22:00
937,320.3606,320.5200,320.1800,320.2900,45231,2020-02-05 13:21:00
938,320.3200,320.4600,320.2600,320.3500,43938,2020-02-05 13:20:00
939,320.0399,320.3600,320.0200,320.3300,55820,2020-02-05 13:19:00
940,320.1300,320.1300,319.9500,320.0100,68210,2020-02-05 13:18:00
941,320.4228,320.4228,320.1250,320.1515,47155,2020-02-05 13:17:00
942,320.3750,320.5599,320.2700,320.4200,48164,2020-02-05 13:16:00
943,320.4300,320.4600,320.3550,320.3800,18510,2020-02-05 13:15:00
944,320.5950,320.6200,320.4349,320.4400,33096,2020-02-05 13:14:00
945,320.6900,320.6950,320.5572,320.5950,22638,2020-02-05 13:13:00
946,320.7200,320.7400,320.6001,320.6900,23064,2020-02-05 13:12:00
947,320.4800,320.7100,320.3800,320.7100,42107,2020-02-05 13:11:00
948,320.4300,320.6500,320.4150,320.4700,47414,2020-02-05 13:10:00
949,320.5900,320.6100,320.4200,320.4300,41707,2020-02-05 13:09:00
950,320.7450,320.7450,320.5600,320.5950,69957,2020-02-05 13:08:00
951,320.7800,320.8600,320.6400,320.7599,44994,2020-02-05 13:07:00
952,321.0250,321.0250,320.7200,320.7800,33966,2020-02-05 13:06:00
953,321.0600,321.1500,320.9638,321.0300,43337,2020-02-05 13:05:00
954,321.2400,321.2500,321.0300,321.0450,47548,2020-02-05 13:04:00
955,321.2900,321.3600,321.2300,321.2600,16781,2020-02-05 13:03:00
956,321.2500,321.3200,321.2200,321.2900,27217,2020-02-05 13:02:00
957,321.3800,321.4100,321.2100,321.2500,29148,2020-02-05 13:01:00
958,321.2600,321.4000,321.2400,321.3700,28709,2020-02-05 13:00:00
959,321.2900,321.3299,321.2300,321.2550,30405,2020-02-05 12:59:00
960,321.2800,321.2800,321.1900,321.2800,20026,2020-02-05 12:58:00
961,321.1400,321.3350,321.0700,321.3000,25541,2020-02-05 12:57:00
962,321.1900,321.1900,321.0000,321.1600,49646,2020-02-05 12:56:00
963,321.3000,321.3400,321.0800,321.2100,50217,2020-02-05 12:55:00
964,321.5800,321.5900,321.2800,321.3000,32725,2020-02-05 12:54:00
965,321.6500,321.6800,321.5400,321.5700,41046,2020-02-05 12:53:00
966,321.5900,321.7200,321.5800,321.6650,37545,2020-02-05 12:52:00
967,321.4600,321.6300,321.4500,321.5500,34453,2020-02-05 12:51:00
968,321.3050,321.4600,321.3050,321.4401,12058,2020-02-05 12:50:00
969,321.3610,321.3639,321.2800,321.3050,12951,2020-02-05 12:49:00
970,321.4500,321.4700,321.3500,321.3700,15486,2020-02-05 12:48:00
971,321.3650,321.4970,321.3419,321.4400,17252,2020-02-05 12:47:00
972,321.1950,321.3900,321.1950,321.3650,18948,2020-02-05 12:46:00
973,321.2700,321.3000,321.1701,321.2000,14135,2020-02-05 12:45:00
974,321.2900,321.3211,321.2200,321.2400,19594,2020-02-05 12:44:00
975,321.2820,321.3200,321.2200,321.2600,26820,2020-02-05 12:43:00
976,321.3400,321.4100,321.2700,321.2700,15716,2020-02-05 12:42:00
977,321.4750,321.4750,321.3150,321.3162,21552,2020-02-05 12:41:00
978,321.4472,321.5200,321.4237,321.4750,16713,2020-02-05 12:40:00
979,321.3700,321.5600,321.3400,321.4350,31115,2020-02-05 12:39:00
980,321.4100,321.4600,321.3450,321.3800,23791,2020-02-05 12:38:00
981,321.3100,321.4000,321.2700,321.4000,14767,2020-02-05 12:37:00
982,321.3444,321.3700,321.2200,321.3100,18011,2020-02-05 12:36:00
983,321.3700,321.4091,321.3000,321.3400,22429,2020-02-05 12:35:00
984,321.3200,321.3896,321.2700,321.3700,19759,2020-02-05 12:34:00
985,321.1800,321.3150,321.1200,321.3150,26929,2020-02-05 12:33:00
986,321.2600,321.3200,321.1357,321.1700,27410,2020-02-05 12:32:00
987,321.3500,321.4261,321.2400,321.2700,26994,2020-02-05 12:31:00
988,321.3100,321.3600,321.2445,321.3600,28636,2020-02-05 12:30:00
989,321.1400,321.3700,321.1301,321.3150,25890,2020-02-05 12:29:00
990,321.1000,321.2750,321.1000,321.1300,29879,2020-02-05 12:28:00
991,321.4600,321.4700,321.0807,321.1014,41649,2020-02-05 12:27:00
992,321.2900,321.4600,321.2485,321.4400,48294,2020-02-05 12:26:00
993,321.2500,321.3900,321.2200,321.2600,47855,2020-02-05 12:25:00
994,321.1100,321.2362,321.0900,321.2256,32695,2020-02-05 12:24:00
995,320.9000,321.0900,320.9000,321.0900,48280,2020-02-05 12:23:00
996,321.1700,321.1700,320.9000,320.9000,79029,2020-02-05 12:22:00
997,321.4900,321.4900,321.1400,321.1800,95491,2020-02-05 12:21:00
998,321.5900,321.6200,321.3900,321.4700,40481,2020-02-05 12:20:00
999,321.7950,321.8000,321.6000,321.6000,52817,2020-02-05 12:19:00
1000,321.9100,321.9400,321.7400,321.8058,47718,2020-02-05 12:18:00
1001,321.8500,321.9900,321.8300,321.9200,75450,2020-02-05 12:17:00
1002,321.8500,322.0500,321.8000,321.8600,99749,2020-02-05 12:16:00
1003,321.7400,321.9100,321.6700,321.8700,99808,2020-02-05 12:15:00
1004,321.7600,321.7700,321.6700,321.7269,51313,2020-02-05 12:14:00
1005,321.7700,321.7900,321.6421,321.7700,44385,2020-02-05 12:13:00
1006,321.6600,321.7950,321.6102,321.7900,30743,2020-02-05 12:12:00
1007,321.6900,321.7000,321.6000,321.6400,32086,2020-02-05 12:11:00
1008,321.7400,321.7700,321.5400,321.7050,50254,2020-02-05 12:10:00
1009,321.5000,321.7300,321.4800,321.7300,63177,2020-02-05 12:09:00
1010,321.4996,321.5300,321.3646,321.4900,30393,2020-02-05 12:08:00
1011,321.4200,321.5400,321.3900,321.4900,76405,2020-02-05 12:07:00
1012,321.1950,321.4500,321.1950,321.3731,54600,2020-02-05 12:06:00
1013,321.2600,321.3200,321.1368,321.1800,24563,2020-02-05 12:05:00
1014,321.1800,321.3200,321.1800,321.2500,29974,2020-02-05 12:04:00
1015,321.1202,321.2300,321.1202,321.1799,25673,2020-02-05 12:03:00
1016,321.2700,321.2700,321.0710,321.1350,26395,2020-02-05 12:02:00
1017,321.3500,321.3650,321.0801,321.2300,34399,2020-02-05 12:01:00
1018,321.3200,321.4200,321.3100,321.3700,37294,2020-02-05 12:00:00
1019,321.0600,321.4000,321.0400,321.3201,81350,2020-02-05 11:59:00
1020,320.8799,321.0800,320.8700,321.0700,33531,2020-02-05 11:58:00
1021,320.9500,321.0099,320.8600,320.8700,31109,2020-02-05 11:57:00
1022,320.9900,321.0000,320.8100,320.9500,41936,2020-02-05 11:56:00
1023,320.9973,321.0800,320.9600,320.9950,45054,2020-02-05 11:55:00
1024,320.8000,321.0700,320.8000,321.0050,67300,2020-02-05 11:54:00
1025,320.7300,320.8550,320.7100,320.8200,38140,2020-02-05 11:53:00
1026,320.7750,320.8187,320.6500,320.7300,46168,2020-02-05 11:52:00
1027,320.9150,320.9800,320.7600,320.7700,39285,2020-02-05 11:51:00
1028,320.6400,320.9900,320.5600,320.9000,71153,2020-02-05 11:50:00
1029,320.5500,320.6700,320.4480,320.6700,34412,2020-02-05 11:49:00
1030,320.4000,320.7078,320.4000,320.5600,70166,2020-02-05 11:48:00
1031,320.3400,320.4800,320.2400,320.4300,55126,2020-02-05 11:47:00
1032,320.2300,320.3400,320.0700,320.2738,51726,2020-02-05 11:46:00
1033,320.0000,320.3300,319.8800,320.2300,111294,2020-02-05 11:45:00
1034,320.0900,320.0900,319.9000,320.0100,34467,2020-02-05 11:44:00
1035,320.0000,320.1600,320.0000,320.1050,139164,2020-02-05 11:43:00
1036,319.8100,319.9900,319.8100,319.9000,17974,2020-02-05 11:42:00
1037,319.9800,319.9999,319.7200,319.8100,63939,2020-02-05 11:41:00
1038,320.0000,320.1300,319.9488,320.0000,34653,2020-02-05 11:40:00
1039,320.0100,320.1050,319.9501,320.0373,30878,2020-02-05 11:39:00
1040,320.1700,320.1900,319.9000,320.0600,52970,2020-02-05 11:38:00
1041,320.2900,320.4400,319.9600,320.1500,168415,2020-02-05 11:37:00
1042,320.2593,320.3400,320.1500,320.2900,62232,2020-02-05 11:36:00
1043,320.6540,320.7300,320.2500,320.2900,56846,2020-02-05 11:35:00
1044,320.7700,320.9000,320.6680,320.6680,33668,2020-02-05 11:34:00
1045,320.7100,320.8550,320.6700,320.7853,39890,2020-02-05 11:33:00
1046,320.8100,320.8100,320.5700,320.7000,41893,2020-02-05 11:32:00
1047,320.9400,321.0799,320.7487,320.7950,64356,2020-02-05 11:31:00
1048,320.4700,320.9698,320.4600,320.9698,80039,2020-02-05 11:30:00
1049,320.4300,320.5100,320.3000,320.4600,40792,2020-02-05 11:29:00
1050,320.5619,320.7700,320.3900,320.4101,55331,2020-02-05 11:28:00
1051,320.5500,320.6600,320.4300,320.5600,45987,2020-02-05 11:27:00
1052,320.6801,320.7200,320.5692,320.5700,68783,2020-02-05 11:26:00
1053,320.8500,320.9499,320.5500,320.6800,64883,2020-02-05 11:25:00
1054,320.8000,320.8831,320.7200,320.8462,33501,2020-02-05 11:24:00
1055,321.0600,321.1150,320.7600,320.8300,72151,2020-02-05 11:23:00
1056,321.2700,321.3200,321.0100,321.0301,46694,2020-02-05 11:22:00
1057,321.2200,321.2999,321.1200,321.2400,50746,2020-02-05 11:21:00
1058,321.4100,321.4600,321.2200,321.2200,51390,2020-02-05 11:20:00
1059,321.2500,321.4600,321.1600,321.4200,153366,2020-02-05 11:19:00
1060,321.2500,321.2500,321.1100,321.1326,13262,2020-02-05 11:17:00
1061,321.1700,321.3800,321.1700,321.2800,35899,2020-02-05 11:16:00
1062,321.3800,321.3800,321.0700,321.1900,62452,2020-02-05 11:15:00
1063,321.3000,321.5000,321.2800,321.3810,74265,2020-02-05 11:14:00
1064,321.4500,321.4550,321.2300,321.3500,60932,2020-02-05 11:13:00
1065,321.2200,321.4600,321.1500,321.4350,60805,2020-02-05 11:12:00
1066,321.3900,321.4700,321.0831,321.2400,96011,2020-02-05 11:11:00
1067,321.3200,321.5890,321.3098,321.3900,103696,2020-02-05 11:10:00
1068,321.2050,321.3300,321.1000,321.3100,73763,2020-02-05 11:09:00
1069,320.9700,321.3798,320.8600,321.1949,91744,2020-02-05 11:08:00
1070,320.7441,321.1200,320.7200,320.9799,60117,2020-02-05 11:07:00
1071,320.7900,321.0700,320.6700,320.7038,53832,2020-02-05 11:06:00
1072,320.9400,321.1300,320.7365,320.7400,83174,2020-02-05 11:05:00
1073,321.0540,321.0900,320.6800,320.9550,79614,2020-02-05 11:04:00
1074,320.7000,321.0799,320.6700,321.0500,82799,2020-02-05 11:03:00
1075,320.4500,320.7600,320.3901,320.6700,72669,2020-02-05 11:02:00
1076,320.7400,320.7800,320.4400,320.4602,102804,2020-02-05 11:01:00
1077,320.9500,321.2000,320.7100,320.7800,125174,2020-02-05 11:00:00
1078,320.8000,320.9700,320.6730,320.9550,81810,2020-02-05 10:59:00
1079,320.8200,320.8800,320.5801,320.8200,86891,2020-02-05 10:58:00
1080,320.3850,320.8440,320.3850,320.8150,142659,2020-02-05 10:57:00
1081,320.2000,320.4100,319.9300,320.3740,80735,2020-02-05 10:56:00
1082,320.4000,320.4500,320.2200,320.2200,72666,2020-02-05 10:55:00
1083,319.9600,320.4400,319.9500,320.4200,156678,2020-02-05 10:54:00
1084,319.6800,320.2100,319.5139,319.9200,136763,2020-02-05 10:53:00
1085,319.7200,319.8898,319.5900,319.7200,67370,2020-02-05 10:52:00
1086,319.3929,319.8500,319.3000,319.7400,72501,2020-02-05 10:51:00
1087,319.2538,319.7300,319.2500,319.4200,83453,2020-02-05 10:50:00
1088,319.3000,319.4400,319.1200,319.2500,79008,2020-02-05 10:49:00
1089,319.1000,319.6200,319.0900,319.3200,68957,2020-02-05 10:48:00
1090,319.9600,319.9800,319.0900,319.0900,82493,2020-02-05 10:47:00
1091,319.9063,320.2218,319.8215,319.9213,67365,2020-02-05 10:46:00
1092,319.5400,319.9700,319.4500,319.9700,92814,2020-02-05 10:45:00
1093,319.5400,319.6200,319.3700,319.5223,70420,2020-02-05 10:44:00
1094,319.1000,319.6863,318.9900,319.5700,122271,2020-02-05 10:43:00
1095,319.2841,319.3300,318.9500,319.0900,175464,2020-02-05 10:42:00
1096,319.4000,319.6400,319.2200,319.2300,113267,2020-02-05 10:41:00
1097,319.4400,319.5500,319.2550,319.3999,92335,2020-02-05 10:40:00
1098,319.4000,319.5800,319.1800,319.4106,119002,2020-02-05 10:39:00
1099,320.0400,320.3200,319.3400,319.3600,141880,2020-02-05 10:38:00
1100,320.3663,320.6121,319.9316,320.0059,164782,2020-02-05 10:37:00
1101,320.5000,320.6860,320.3100,320.3601,88269,2020-02-05 10:36:00
1102,320.5900,320.6300,320.4500,320.4839,63922,2020-02-05 10:35:00
1103,320.2700,320.6600,320.1100,320.5750,135132,2020-02-05 10:34:00
1104,319.9200,320.2999,319.8500,320.2753,124695,2020-02-05 10:33:00
1105,320.1134,320.4930,319.6790,319.9534,262038,2020-02-05 10:32:00
1106,320.7000,320.7000,320.1600,320.1600,91120,2020-02-05 10:31:00
1107,320.3600,320.8100,320.2801,320.7259,106301,2020-02-05 10:30:00
1108,320.6300,320.7700,320.0600,320.3281,161331,2020-02-05 10:29:00
1109,320.8300,321.0300,320.4500,320.5998,136361,2020-02-05 10:28:00
1110,321.3200,321.3200,320.7000,320.8200,191815,2020-02-05 10:27:00
1111,321.7300,321.7700,321.2500,321.3400,86026,2020-02-05 10:26:00
1112,321.9500,321.9600,321.7000,321.7600,44540,2020-02-05 10:25:00
1113,321.6364,321.9900,321.6100,321.9400,37704,2020-02-05 10:24:00
1114,321.9150,322.1000,321.6100,321.6100,42563,2020-02-05 10:23:00
1115,322.1400,322.1400,321.8900,321.9029,47520,2020-02-05 10:22:00
1116,321.8500,322.1300,321.5801,322.1022,81459,2020-02-05 10:21:00
1117,321.8249,322.0600,321.7100,321.7750,91532,2020-02-05 10:20:00
1118,322.1000,322.1300,321.7500,321.8300,78000,2020-02-05 10:19:00
1119,321.7351,322.2000,321.7100,322.1200,96041,2020-02-05 10:18:00
1120,321.7400,322.2700,321.6900,321.7400,107422,2020-02-05 10:17:00
1121,321.6700,321.8078,321.5900,321.7300,82818,2020-02-05 10:16:00
1122,321.7600,321.9400,321.5526,321.6301,78353,2020-02-05 10:15:00
1123,321.8500,321.8500,321.5400,321.8099,79954,2020-02-05 10:14:00
1124,322.2000,322.2000,321.5500,321.8400,109555,2020-02-05 10:13:00
1125,322.0600,322.3600,322.0600,322.2001,83081,2020-02-05 10:12:00
1126,322.3402,322.6395,321.9188,322.0988,173534,2020-02-05 10:11:00
1127,322.6099,322.7000,322.1608,322.3400,128861,2020-02-05 10:10:00
1128,323.0000,323.0521,322.5000,322.6015,122587,2020-02-05 10:09:00
1129,323.3434,323.3900,323.0050,323.0050,78822,2020-02-05 10:08:00
1130,323.2701,323.4800,323.0700,323.3200,120304,2020-02-05 10:07:00
1131,322.8600,323.3700,322.7500,323.2700,111991,2020-02-05 10:06:00
1132,323.1296,323.2000,322.6900,322.8800,91036,2020-02-05 10:05:00
